longitude,latitude,month,severity,ndvi,evi,lai,fpar,elevation,relative_humidity,dew_point,surface_pressure,cloud_cover,wind_speed,soil_temperature,soil_moisture,direct_radiation,weather_code,temperature,precipitation,evapotranspiration
82.48114626070762,21.853982113469655,1,4986.5416000000005,2693,1370,5,26,259.0,60.88462829589844,7.893167018890381,988.841796875,6.166666507720947,4.459089756011963,16.218164443969727,0.2292499989271164,149.5,2.0,16.27858543395996,0.0,2.8994698524475098
78.74079296189485,23.2029630018586,1,22432.325999999997,4532,2428,6,35,395.0,42.14990234375,4.321333408355713,973.1316528320312,0.0,8.203717231750488,18.769250869750977,0.265666663646698,141.375,0.0,18.22550392150879,0.0,3.8318018913269043
73.21965868645151,22.213710350373375,1,14966.020199999999,5506,3416,6,45,29.0,44.828975677490234,7.105249881744385,1015.2646484375,9.5,9.138209342956543,21.138582229614258,0.13904166221618652,144.625,2.0,20.51774787902832,0.0,4.308840751647949
73.5115972923819,16.503024589526856,1,22422.8824,6698,3099,14,51,69.0,42.72799301147461,10.790165901184082,1007.4752807617188,0.0,8.604233741760254,26.400583267211914,0.28437498211860657,175.2083282470703,0.0,25.692251205444336,0.0,5.150940895080566
74.54562226199894,21.404321817340012,1,14254.24527764706,4565,2273,7,37,130.0,39.4007453918457,5.988500118255615,999.62841796875,30.45833396911621,6.59665060043335,23.51558494567871,0.2749583423137665,139.5416717529297,3.0,22.03016471862793,0.0,4.136948585510254
76.10638293720152,12.950708250102634,1,9968.35,3646,2130,7,38,958.0,58.68154525756836,9.752917289733887,908.1986694335938,14.666666984558105,8.351367950439453,20.288331985473633,0.22425001859664917,201.2083282470703,3.0,18.959165573120117,0.0,4.4586501121521
75.6139019285355,14.299689138491583,1,15223.218282352942,4096,2345,7,39,576.0,41.66904830932617,7.709333419799805,948.9251098632812,0.0,9.390054702758789,24.480165481567383,0.2149999886751175,197.375,0.0,22.715585708618164,0.0,5.2353973388671875
86.3828998759261,23.742555357214176,1,7238.197694117647,3934,1922,5,27,179.0,65.18921661376953,10.06149959564209,993.6755981445312,18.33333396911621,9.930307388305664,18.344833374023438,0.17737500369548798,97.0,3.0,17.384416580200195,0.0,2.9881837368011475
71.43417215396045,22.708336676115987,1,19934.840399999997,2403,1157,3,16,108.0,44.60248947143555,4.997416973114014,1003.5892944335938,29.875,9.644898414611816,19.71824836730957,0.27275002002716064,143.375,3.0,18.116167068481445,0.0,4.0509843826293945
82.0742912860593,21.134525639662222,1,2493.163,2789,1480,5,26,278.0,65.64360809326172,9.68358325958252,983.36572265625,0.0,5.40228271484375,17.643999099731445,0.22762499749660492,158.7083282470703,0.0,16.70025062561035,0.0,3.1676056385040283
74.5642928102289,21.629151965404837,1,14953.198400000001,4907,2578,7,40,181.0,44.8487663269043,7.854417324066162,993.05615234375,21.25,7.138484954833984,22.50233268737793,0.12479165941476822,148.6666717529297,3.0,21.475248336791992,0.0,4.027493953704834
78.7888563117449,16.09833032301017,1,4981.9583999999995,3660,1595,7,33,595.0,62.74985885620117,12.33566665649414,948.3388671875,6.458333492279053,8.09314250946045,23.689834594726562,0.140500009059906,183.375,3.0,20.92733383178711,0.0,4.250672817230225
75.40884035290061,17.717107389076904,1,14952.484,3915,2023,6,31,447.0,49.96279525756836,12.164082527160645,964.0823364257812,10.875,8.012426376342773,25.870332717895508,0.2920833230018616,166.3333282470703,2.0,23.870330810546875,0.0,4.49428653717041
76.54723933769093,13.760096783136001,1,9970.9326,4110,2301,7,38,808.0,37.3267822265625,3.614833116531372,925.1138305664062,15.875,9.95289421081543,24.18149757385254,0.11899999529123306,206.8333282470703,3.0,21.31691551208496,0.0,5.501896381378174
73.48718890923355,17.40234518178615,1,24916.8692,5347,2641,10,42,108.0,52.72053909301758,13.279500007629395,1000.8776245117188,0.125,5.57629919052124,25.91699981689453,0.23329167068004608,170.2916717529297,0.0,24.825340270996094,0.0,4.347700595855713
82.42329579718256,21.584185935791865,1,18684.13659607843,3090,1813,3,31,247.0,52.2413330078125,7.4138336181640625,985.8994750976562,0.0,4.054309844970703,17.472166061401367,0.18158333003520966,162.2083282470703,0.0,17.96383285522461,0.0,3.340980052947998
85.2013038597694,20.95466152121036,1,7484.3192,2882,987,1,6,101.0,60.75468826293945,11.118667602539062,1003.4910278320312,5.25,5.935887813568115,21.406166076660156,0.1483333259820938,160.0416717529297,3.0,20.81866455078125,0.0,3.663839340209961
77.60392575691905,22.843234764954882,1,22447.1466,4485,2009,8,35,549.0,52.24003601074219,8.681249618530273,950.8262329101562,6.875,8.374505043029785,19.683332443237305,0.12987498939037323,145.9166717529297,1.0,19.3458309173584,0.0,3.8490071296691895
74.02057542272627,17.087582974495394,1,9974.2784,3580,1908,6,32,649.0,61.87213134765625,10.92699909210205,941.0484008789062,0.0,6.589788913726807,21.226999282836914,0.15179164707660675,185.0,0.0,19.827001571655273,0.0,4.132561206817627
82.59403541378076,21.629151965404837,1,12462.7924,2895,1480,4,24,247.0,60.974369049072266,13.148917198181152,986.4923706054688,24.625,6.693675994873047,22.96558380126953,0.11500000208616257,133.6666717529297,2.0,21.580163955688477,0.0,3.4620373249053955
72.55527188711748,21.674117995017802,1,6857.491712941176,2750,1595,3,16,8.0,39.575199127197266,4.743500232696533,1017.9033203125,0.0416666679084301,25.14314079284668,22.322668075561523,0.03229166567325592,167.125,0.0,19.57266616821289,0.0,6.468031883239746
76.85209189863883,14.119825020039729,1,4985.3584,2184,1347,3,19,578.0,60.88653564453125,15.270499229431152,949.5502319335938,56.08333206176758,8.932194709777832,28.47258186340332,0.11812499910593033,136.1666717529297,55.0,24.71216583251953,3.9000000953674316,4.4057183265686035
75.34470860864383,18.12180165559359,1,7477.5296,3007,1542,3,21,531.0,40.384033203125,6.631999969482422,957.0668334960938,1.6666666269302368,12.493023872375488,25.832000732421875,0.040291666984558105,179.9166717529297,0.0,21.090333938598633,0.0,5.403897762298584
73.78338394208096,18.12180165559359,1,14949.023200000001,3864,1789,3,24,640.0,45.83903121948242,7.625166416168213,943.80859375,0.0,7.253061771392822,20.104333877563477,0.1536249965429306,186.2083282470703,0.0,20.343915939331055,0.0,4.566577434539795
85.2013038597694,20.95466152121036,1,4986.2202,2882,987,1,6,101.0,56.08475875854492,8.406167030334473,1005.4461059570312,0.0,4.416991710662842,19.235334396362305,0.22704167664051056,169.4583282470703,0.0,18.247835159301758,0.0,3.55222487449646
80.73772545985669,28.463988466575476,2,17456.889199999998,5012,2619,7,47,153.0,67.46276092529297,10.159249305725098,999.1453247070312,12.5,5.227612018585205,16.84466552734375,0.2331666797399521,135.5833282470703,51.0,16.75091552734375,0.10000000149011612,2.890955924987793
84.47415416208065,26.62038125244392,2,21840.65128078431,5375,4089,7,36,72.0,74.77183532714844,11.89566707611084,1006.7467651367188,0.0,8.037964820861816,17.34983253479004,0.19229166209697723,135.7083282470703,0.0,17.014415740966797,0.0,2.999072551727295
73.00358380456889,21.314389758114082,2,15692.787821960785,5478,2759,7,40,23.0,49.40254592895508,12.61791706085205,1011.51513671875,16.45833396911621,8.212946891784668,26.190832138061523,0.1731249839067459,120.91666412353516,2.0,24.672082901000977,0.0,4.347038745880127
76.62081159941383,16.772820767204646,2,17453.072200000002,2369,1266,3,17,503.0,56.771453857421875,13.196582794189453,960.4453735351562,22.875,12.917454719543457,25.834083557128906,0.257958322763443,191.2083282470703,3.0,23.284082412719727,0.0,5.148288249969482
77.54147994682442,17.62717532985097,2,37375.71339999999,4250,2063,5,31,634.0,48.92408752441406,11.138834953308105,945.2907104492188,17.08333396911621,10.131909370422363,25.805498123168945,0.25566667318344116,187.7083282470703,2.0,23.5367488861084,0.0,5.1786699295043945
74.44955739431705,16.503024589526856,2,29908.2592,4045,2067,4,27,547.0,57.61642837524414,13.986334800720215,951.5360717773438,12.708333015441895,8.564021110534668,26.005083084106445,0.24641667306423187,165.1666717529297,2.0,24.09050178527832,0.0,4.867167949676514
71.22852387565302,23.877453446053075,2,18618.256053333334,2088,1325,2,20,21.0,34.05222702026367,-0.9354166984558105,1011.3701171875,0.0416666679084301,20.13297462463379,20.039583206176758,0.03020833432674408,174.1666717529297,0.0,16.839582443237305,0.0,5.648535251617432
73.39584339014765,17.986903566754687,2,15920.289642352938,3686,1374,7,31,31.0,51.60890579223633,9.275166511535645,1012.1769409179688,0.0416666679084301,11.184273719787598,24.3960018157959,0.2540000081062317,196.875,0.0,20.52308464050293,0.0,5.208719730377197
83.6717734969792,18.12180165559359,2,4985.1448,5988,2797,6,33,50.0,76.75043487548828,20.000165939331055,1008.4746704101562,16.66666603088379,9.637202262878418,26.56683349609375,0.04637499526143074,153.3333282470703,51.0,24.5501651763916,0.30000001192092896,3.8549652099609375
74.72413410183391,22.573438587277096,2,17445.2972,2899,1846,5,26,494.0,37.25181579589844,2.0557498931884766,960.8280639648438,15.291666984558105,10.373852729797363,17.978666305541992,0.1770000010728836,173.75,3.0,17.201583862304688,0.0,4.674978733062744
84.25505113191164,26.800245370895777,2,16980.849224313723,4217,2621,13,57,80.0,73.41986083984375,11.0024995803833,1009.8493041992188,42.125,7.40759801864624,17.508750915527344,0.2677500247955322,129.3333282470703,3.0,16.10666847229004,0.0,2.9619252681732178
73.15157241635605,19.290918425530666,2,52317.1768,2818,1338,5,24,18.0,39.154476165771484,11.956500053405762,1012.5862426757812,22.33333396911621,7.9182963371276855,28.416915893554688,0.14229166507720947,169.875,3.0,27.72316551208496,0.0,5.628852367401123
73.50914932826375,18.031869596367653,2,16816.734250980393,5131,2528,13,50,154.0,43.87115478515625,13.6135835647583,997.3645629882812,12.0,5.846994400024414,28.596914291381836,0.2592916786670685,137.4583282470703,3.0,28.009414672851562,0.0,4.8051838874816895
73.95117506514173,17.267447092947258,2,39879.7446,2998,1742,4,23,677.0,44.01652526855469,11.107499122619629,938.91064453125,15.666666984558105,8.477706909179688,25.09083366394043,0.22974999248981476,187.0416717529297,2.0,24.628332138061523,0.0,5.461847305297852
73.18470594858535,19.47078254398253,2,32171.14374352941,3287,1761,7,33,52.0,47.2406005859375,11.077750205993652,1008.3450317382812,0.0,9.500908851623535,27.94441795349121,0.23258332908153534,193.5416717529297,0.0,24.34233283996582,0.0,5.662224292755127
75.06633539308301,16.278194441462027,2,19940.817200000005,2598,1502,5,29,578.0,38.25556564331055,8.02066707611084,949.310546875,0.0,7.520648956298828,28.158166885375977,0.24537499248981476,209.2083282470703,0.0,24.19566535949707,0.0,5.658998966217041
70.71665471997379,22.25867637998634,2,42357.75040000001,2967,1737,7,35,128.0,28.475404739379883,2.148249864578247,998.82568359375,0.1666666716337204,7.89276123046875,24.4149169921875,0.25575000047683716,187.375,0.0,22.687835693359375,0.0,5.552581787109375
75.54844464533029,19.425816514369565,2,9974.353,3174,1544,5,29,442.0,40.403690338134766,8.065167427062988,961.1660766601562,0.0,5.764943599700928,25.26308250427246,0.2603333294391632,191.4166717529297,0.0,23.95891761779785,0.0,4.971335411071777
74.40881084566954,22.97813285379378,2,49833.243599999994,3565,1999,6,30,264.0,56.79117965698242,11.11933422088623,982.6033325195312,33.20833206176758,7.026214599609375,21.346418380737305,0.2835000157356262,136.3333282470703,3.0,21.1630859375,0.0,4.224466323852539
73.25434015541578,19.20098636630474,2,9972.991600000001,2782,1423,5,23,27.0,61.12828063964844,16.356416702270508,1010.3250122070312,4.375,6.167965412139893,28.54599952697754,0.1288749873638153,195.875,3.0,26.791831970214844,0.0,5.23635196685791
73.49819033138468,19.425816514369565,2,69757.25540000001,4557,2659,5,27,97.0,53.96311950683594,15.859416007995605,1004.07177734375,7.166666507720947,5.625837802886963,30.0969181060791,0.21899999678134918,171.4166717529297,1.0,27.984418869018555,0.0,5.0990729331970215
73.41359741081104,19.290918425530666,2,137008.91279999996,3152,1482,6,27,101.0,38.770057678222656,11.192832946777344,999.7553100585938,20.16666603088379,6.569295406341553,29.509498596191406,0.14083333313465118,195.5416717529297,3.0,28.709497451782227,0.0,5.95531702041626
73.12314157799679,19.650646662434387,2,181853.08879999997,2586,1403,5,23,42.0,37.3865852355957,8.651750564575195,1005.6329956054688,4.958333492279053,10.044610977172852,27.889251708984375,0.1458333283662796,201.2916717529297,3.0,26.078828811645508,0.0,6.554410457611084
79.61975565682812,20.505001225080715,2,52320.294,4428,2318,11,46,237.0,40.31100082397461,10.274166107177734,982.1198120117188,28.91666603088379,7.984172344207764,27.361663818359375,0.15979166328907013,150.9583282470703,3.0,25.811668395996094,0.0,5.309898376464844
73.67947614472313,20.729831373145544,2,94684.53480000001,3284,1747,7,38,291.0,44.544918060302734,9.361666679382324,977.5178833007812,21.16666603088379,10.37236213684082,25.732498168945312,0.2672499716281891,203.375,2.0,23.622085571289062,0.0,5.762264251708984
73.2780961178544,21.089559610049257,2,2493.1454,3397,1838,5,28,57.0,58.7617073059082,13.70875072479248,1003.8423461914062,42.625,10.534201622009277,27.456666946411133,0.24199999868869781,165.0,3.0,23.531667709350586,0.0,4.932854652404785
73.28346607826525,18.6164279813362,2,67271.6874,3546,1751,7,30,34.0,52.74945068359375,13.363166809082031,1007.1272583007812,9.75,6.603872299194336,27.02775001525879,0.2214166671037674,205.0833282470703,2.0,24.65691566467285,0.0,5.200689315795898
74.18229365143719,15.918466204558317,3,9964.7086,4243,1943,11,39,725.0,39.14577102661133,6.063416957855225,930.2314453125,14.416666984558105,8.258057594299316,23.80299949645996,0.25049999356269836,228.375,3.0,22.515501022338867,0.0,5.886011123657227
76.42655294745204,22.393574468825232,3,27418.673799999997,3579,1766,7,38,268.0,48.22654342651367,12.107917785644531,979.978515625,16.79166603088379,11.75971508026123,25.751665115356445,0.23229165375232697,187.875,51.0,24.703744888305664,0.4000000059604645,5.746641159057617
73.61376616517744,18.391597833271373,3,42367.2608,2726,1132,3,17,637.0,62.27191162109375,13.070834159851074,940.5188598632812,1.3333333730697632,7.627969264984131,24.929166793823242,0.13950000703334808,209.7916717529297,0.0,22.691665649414062,0.0,5.173425197601318
77.19488284322928,19.875476810499215,3,17442.1388,2212,1072,2,15,517.0,38.379554748535156,10.943249702453613,950.7919921875,0.0,11.81938648223877,29.98699951171875,0.20900000631809235,199.2916717529297,0.0,26.966163635253906,0.0,6.610945701599121
74.59321900020856,23.742555357214176,3,47346.6252,3216,1964,5,25,308.0,45.1566047668457,7.994167327880859,975.109130859375,2.3333332538604736,6.793641567230225,23.756668090820312,0.2562083303928375,190.875,1.0,21.15458106994629,0.0,4.841754913330078
