longitude,latitude,month,severity,ndvi,evi,lai,fpar,elevation,relative_humidity,dew_point,surface_pressure,cloud_cover,wind_speed,soil_temperature,soil_moisture,direct_radiation,weather_code,temperature,precipitation,evapotranspiration
92.712390187588,22.15324783756577,3,5101,5351,3376,15,59,343.0,64.56712341308594,15.591416358947754,972.55126953125,24.45833396911621,4.839534759521484,23.95808219909668,0.1275000125169754,134.2916717529297,51.0,24.045583724975586,0.10000000149011612,4.042171001434326
92.6655675025666,22.543152231861338,3,13624,7280,4322,55,89,467.0,47.410888671875,8.282500267028809,963.3245239257812,0.2083333283662796,5.220673561096191,19.834585189819336,0.17170833051204681,180.5,0.0,21.49083137512207,0.0,4.512396335601807
92.6317314085131,22.327622162531718,3,7280,5996,2989,15,56,137.0,46.45121765136719,12.38758373260498,997.3346557617188,80.29166412353516,7.791116237640381,23.1959171295166,0.25695833563804626,124.75,3.0,25.447998046875,0.0,4.898226737976074
92.59281974579129,22.7649704740597,3,9431,7051,3836,48,87,140.0,55.60470962524414,12.99291706085205,997.37060546875,69.70833587646484,5.856242656707764,23.01999855041504,0.19429166615009308,118.375,3.0,23.66375160217285,0.0,4.310711860656738
93.10834979236189,25.317560186461357,3,16478,6725,3564,44,86,411.0,53.972049713134766,12.124917030334473,967.2348022460938,7.5,6.237101078033447,22.914499282836914,0.2669999897480011,92.79166412353516,1.0,22.841585159301758,0.0,3.5285470485687256
93.39377105947662,24.971497448694763,3,6640,7561,4946,67,91,764.0,52.21537399291992,7.566917419433594,931.6834106445312,0.0833333358168602,3.8877270221710205,17.223167419433594,0.21012501418590546,163.125,0.0,18.383583068847656,0.0,3.72257661819458
92.6655675025666,22.543152231861338,3,13624,7280,4322,55,89,467.0,47.410888671875,8.282500267028809,963.3245239257812,0.2083333283662796,5.220673561096191,19.834585189819336,0.17170833051204681,180.5,0.0,21.49083137512207,0.0,4.512396335601807
92.55449334156168,23.010601534665128,3,18250,6961,4224,37,82,633.0,38.950008392333984,6.8664164543151855,942.5520629882812,82.33333587646484,9.435118675231934,21.83516502380371,0.13987499475479126,131.125,3.0,22.570581436157227,0.0,5.189311504364014
92.40607046870102,23.248710587824934,3,18186,6024,3127,25,72,106.0,43.41659164428711,11.409832954406738,1001.2214965820312,81.91666412353516,8.416339874267578,24.780664443969727,0.2252500057220459,71.375,3.0,25.368165969848633,0.0,4.457808017730713
90.86341315534942,25.775457903645123,3,7051,6125,3652,24,75,450.0,39.75900650024414,7.918083190917969,964.309814453125,34.20833206176758,8.741934776306152,23.511831283569336,0.2644166648387909,146.0833282470703,3.0,23.30975341796875,0.0,4.994083404541016
79.04525137766555,14.004445740232917,3,9568,5183,2159,13,51,577.0,32.77530288696289,5.684999942779541,950.3582153320312,51.625,10.194579124450684,26.587081909179688,0.14270834624767303,238.5833282470703,3.0,25.018327713012695,0.0,6.872939586639404
93.74185591095184,24.23979177129703,3,6632,5288,2690,21,66,1159.0,47.083499908447266,4.786749362945557,890.645751953125,0.0,5.513662815093994,15.440917015075684,0.304791659116745,196.1666717529297,0.0,17.445085525512695,0.0,4.349893569946289
93.61252540892073,24.938608053840756,3,14736,7580,3865,58,90,552.0,59.91688919067383,10.311083793640137,954.6676635742188,7.166666507720947,4.180622100830078,18.409000396728516,0.20904166996479034,148.2916717529297,51.0,19.167333602905273,0.20000000298023224,3.643381357192993
92.49975820604445,23.024271126458117,3,7778,6789,3609,55,89,188.0,46.840885162353516,11.447583198547363,990.751953125,0.0,6.916440486907959,23.312164306640625,0.16770833730697632,167.1666717529297,0.0,25.132997512817383,0.0,5.036668300628662
